gid,cname,planting,harvest,wsgd,gwad
59,Misungwi,2021-10-06,2022-02-08,0,3960
36,Babati Urban,2021-11-02,2022-03-06,0,3146
59,Misungwi,2021-10-23,2022-03-01,0,4019
59,Misungwi,2021-10-28,2022-03-06,0,3635
59,Misungwi,2021-10-20,2022-02-24,0,3957
59,Misungwi,2021-10-21,2022-02-26,0,3868
59,Misungwi,2021-10-29,2022-03-06,0,3553
59,Misungwi,2021-10-13,2022-02-18,0,4240
59,Misungwi,2021-10-26,2022-03-04,0,3862
59,Misungwi,2021-11-01,2022-03-06,0,3264
60,Nyamagana,2022-10-06,2023-02-08,0,2921
60,Nyamagana,2022-10-19,2023-02-22,0,3078
60,Nyamagana,2022-10-30,2023-03-06,0,3371
60,Nyamagana,2022-10-07,2023-02-10,0,3077
60,Nyamagana,2022-10-31,2023-03-06,0,3164
60,Nyamagana,2022-10-21,2023-02-24,0,2975
60,Nyamagana,2022-10-09,2023-02-13,0,3244
60,Nyamagana,2022-10-31,2023-03-06,0,3259
60,Nyamagana,2022-10-14,2023-02-17,0,3335
36,Babati Urban,2021-10-27,2022-03-06,0,3736
60,Nyamagana,2022-10-11,2023-02-15,0,3289
60,Nyamagana,2022-10-23,2023-02-27,0,3256
60,Nyamagana,2022-10-28,2023-03-05,0,3407
60,Nyamagana,2022-11-03,2023-03-06,0,2988
60,Nyamagana,2022-10-12,2023-02-16,0,3271
60,Nyamagana,2022-10-29,2023-03-05,0,3368
60,Nyamagana,2022-11-01,2023-03-06,0,3214
60,Nyamagana,2022-10-07,2023-02-09,0,2998
60,Nyamagana,2022-11-01,2023-03-06,0,3095
60,Nyamagana,2022-10-27,2023-03-03,0,3149
60,Nyamagana,2022-11-02,2023-03-06,0,3175
60,Nyamagana,2022-10-29,2023-03-06,0,3396
60,Nyamagana,2022-10-11,2023-02-15,0,3387
60,Nyamagana,2022-10-08,2023-02-11,0,3045
60,Nyamagana,2022-10-13,2023-02-17,0,3166
60,Nyamagana,2022-10-21,2023-02-24,0,3101
60,Nyamagana,2022-11-01,2023-03-06,0,3210
36,Babati Urban,2021-10-11,2022-02-15,0,4158
60,Nyamagana,2022-02-22,2022-07-01,0,3036
60,Nyamagana,2022-02-24,2022-07-01,0,2839
60,Nyamagana,2022-02-23,2022-07-01,0,2932
60,Nyamagana,2022-02-05,2022-07-01,0.113,4242
60,Nyamagana,2022-01-31,2022-07-01,0,4320
60,Nyamagana,2022-02-09,2022-07-01,0,3898
60,Nyamagana,2022-02-10,2022-07-01,0.113,3847
60,Nyamagana,2022-02-01,2022-07-01,0,4790
60,Nyamagana,2022-02-11,2022-07-01,0,3787
60,Nyamagana,2022-02-12,2022-07-01,0,4046
60,Nyamagana,2022-02-01,2022-07-01,0,4450
60,Nyamagana,2022-02-07,2022-07-01,0,4143
60,Nyamagana,2022-02-15,2022-07-01,0,3861
60,Nyamagana,2022-02-23,2022-07-01,0,2928
60,Nyamagana,2022-02-28,2022-07-01,0,2371
60,Nyamagana,2022-02-06,2022-07-01,0,4293
60,Nyamagana,2022-02-20,2022-07-01,0,3366
36,Babati Urban,2021-10-31,2022-03-06,0,3383
60,Nyamagana,2022-02-02,2022-07-01,0,4950
60,Nyamagana,2022-02-21,2022-07-01,0,3247
60,Nyamagana,2022-02-24,2022-07-01,0,2654
60,Nyamagana,2022-02-21,2022-07-01,0,3248
60,Nyamagana,2022-02-16,2022-07-01,0,3456
60,Nyamagana,2022-02-19,2022-07-01,0,3238
60,Nyamagana,2022-02-12,2022-07-01,0,4158
60,Nyamagana,2022-02-12,2022-07-01,0,3901
60,Nyamagana,2022-02-27,2022-07-01,0,2290
60,Nyamagana,2022-02-25,2022-07-01,0,2748
60,Nyamagana,2022-02-23,2022-07-01,0,2729
60,Nyamagana,2022-03-01,2022-07-01,0,2057
60,Nyamagana,2022-02-02,2022-07-01,0,4548
60,Nyamagana,2022-02-05,2022-07-01,0,4347
60,Nyamagana,2022-02-20,2022-07-01,0,3366
60,Nyamagana,2022-02-25,2022-07-01,0,2526
60,Nyamagana,2022-02-01,2022-07-01,0,4664
36,Babati Urban,2021-11-01,2022-03-06,0,3296
60,Nyamagana,2021-10-11,2022-02-15,0,4158
60,Nyamagana,2021-10-16,2022-02-21,0,3981
60,Nyamagana,2021-10-19,2022-02-23,0,3951
60,Nyamagana,2021-10-27,2022-03-06,0,3703
60,Nyamagana,2021-10-12,2022-02-16,0,4158
60,Nyamagana,2021-10-24,2022-03-02,0,3955
60,Nyamagana,2021-10-13,2022-02-18,0,4228
60,Nyamagana,2021-10-07,2022-02-10,0,3960
60,Nyamagana,2021-10-25,2022-03-03,0,3946
60,Nyamagana,2021-10-25,2022-03-03,0,3886
60,Nyamagana,2021-10-23,2022-03-01,0,3891
60,Nyamagana,2021-10-13,2022-02-18,0,4180
60,Nyamagana,2021-10-12,2022-02-16,0,4158
60,Nyamagana,2021-11-03,2022-03-06,0,3019
60,Nyamagana,2021-10-22,2022-02-27,0,3872
60,Nyamagana,2021-10-11,2022-02-15,0,4158
60,Nyamagana,2021-10-28,2022-03-06,0,3563
36,Babati Urban,2021-10-08,2022-02-11,0,4059
60,Nyamagana,2021-10-08,2022-02-11,0,4059
60,Nyamagana,2021-10-20,2022-02-24,0,3885
60,Nyamagana,2021-11-01,2022-03-06,0,3299
60,Nyamagana,2021-10-29,2022-03-06,0,3503
60,Nyamagana,2021-10-26,2022-03-04,0,3828
60,Nyamagana,2021-10-15,2022-02-20,0,4006
60,Nyamagana,2021-10-24,2022-03-02,0,3972
60,Nyamagana,2021-11-02,2022-03-06,0,3151
60,Nyamagana,2021-11-01,2022-03-06,0,3279
60,Nyamagana,2021-11-04,2022-03-06,0,2890
60,Nyamagana,2021-10-26,2022-03-04,0,3839
60,Nyamagana,2021-10-13,2022-02-18,0,4180
60,Nyamagana,2021-10-17,2022-02-20,0,3883
60,Nyamagana,2021-10-14,2022-02-19,0,4164
60,Nyamagana,2021-10-10,2022-02-13,0,4158
60,Nyamagana,2021-10-26,2022-03-04,0,3796
60,Nyamagana,2021-10-16,2022-02-21,0,4024
36,Babati Urban,2021-10-23,2022-03-01,0,4028
60,Nyamagana,2021-11-03,2022-03-06,0,3026
60,Nyamagana,2021-10-24,2022-03-02,0,3902
60,Nyamagana,2023-02-06,2023-06-16,0,3446
60,Nyamagana,2023-02-26,2023-06-29,0.443,2856
60,Nyamagana,2023-02-24,2023-06-29,0.596,2793
60,Nyamagana,2023-02-26,2023-06-29,0.55,2889
60,Nyamagana,2023-02-27,2023-06-29,0,2776
60,Nyamagana,2023-02-07,2023-06-18,0,3434
60,Nyamagana,2023-02-26,2023-06-29,0.626,2596
60,Nyamagana,2023-02-27,2023-06-29,0,2938
60,Nyamagana,2023-03-01,2023-06-29,0,2835
60,Nyamagana,2023-02-12,2023-06-29,0.476,3908
60,Nyamagana,2023-02-27,2023-06-29,0,2986
60,Nyamagana,2023-02-01,2023-06-12,0.084,3488
60,Nyamagana,2023-02-14,2023-06-28,0,3886
60,Nyamagana,2023-02-03,2023-06-14,0.278,3394
60,Nyamagana,2023-02-08,2023-06-22,0.289,3594
36,Babati Urban,2021-10-10,2022-02-13,0,4158
60,Nyamagana,2023-01-31,2023-06-08,0.65,3293
60,Nyamagana,2023-02-15,2023-06-28,0.46,3710
60,Nyamagana,2023-02-19,2023-06-29,0.614,3139
60,Nyamagana,2023-02-03,2023-06-12,0.02,3402
60,Nyamagana,2023-02-09,2023-06-21,0,3677
60,Nyamagana,2023-02-20,2023-06-29,0.576,3222
60,Nyamagana,2023-02-27,2023-06-29,0,3031
60,Nyamagana,2023-03-01,2023-06-29,0,2593
60,Nyamagana,2023-02-13,2023-06-25,0.281,3521
60,Nyamagana,2023-02-01,2023-06-14,0.052,3616
60,Nyamagana,2023-02-20,2023-06-29,0.562,3479
60,Nyamagana,2023-02-28,2023-06-29,0,2906
60,Nyamagana,2023-02-12,2023-06-29,0,4135
60,Nyamagana,2023-02-08,2023-06-18,0,3499
60,Nyamagana,2023-02-03,2023-06-14,0.196,3419
60,Nyamagana,2023-02-25,2023-06-29,0,3126
60,Nyamagana,2023-02-27,2023-06-29,0,3031
36,Babati Urban,2021-10-07,2022-02-10,0,3960
60,Nyamagana,2023-02-28,2023-06-29,0.652,2314
60,Nyamagana,2023-02-01,2023-06-09,0.616,3281
60,Nyamagana,2023-02-14,2023-06-27,0,3838
60,Nyamagana,2023-02-01,2023-06-16,0,3685
60,Nyamagana,2022-10-14,2023-02-17,0,3330
60,Nyamagana,2022-10-23,2023-02-26,0,3076
60,Nyamagana,2022-11-02,2023-03-06,0,3139
60,Nyamagana,2022-10-19,2023-02-22,0,3098
60,Nyamagana,2022-10-07,2023-02-11,0,3082
60,Nyamagana,2022-10-12,2023-02-16,0,3278
60,Nyamagana,2022-10-19,2023-02-22,0,3195
60,Nyamagana,2022-10-17,2023-02-21,0,3050
60,Nyamagana,2022-10-19,2023-02-23,0,3182
60,Nyamagana,2022-10-20,2023-02-25,0,3036
60,Nyamagana,2022-10-31,2023-03-06,0,3423
60,Nyamagana,2022-10-17,2023-02-21,0,3132
61,Sengerema,2023-02-18,2023-06-29,0,3859
36,Babati Urban,2021-10-24,2022-03-02,0,4008
61,Sengerema,2023-02-10,2023-06-22,0.387,3490
61,Sengerema,2023-02-20,2023-06-29,0,3574
61,Sengerema,2023-02-08,2023-06-19,0.648,3408
61,Sengerema,2023-02-22,2023-06-29,0,3321
61,Sengerema,2023-02-18,2023-06-29,0,3805
61,Sengerema,2023-03-01,2023-06-29,0,2835
61,Sengerema,2023-02-02,2023-06-17,0.111,3755
61,Sengerema,2023-02-11,2023-06-24,0.113,3555
61,Sengerema,2023-02-09,2023-06-21,0,3694
61,Sengerema,2023-02-02,2023-06-13,0.047,3589
61,Sengerema,2023-02-22,2023-06-29,0,3434
61,Sengerema,2023-02-22,2023-06-29,0.215,3302
61,Sengerema,2023-02-14,2023-06-26,0,3700
61,Sengerema,2023-02-10,2023-06-24,0,3803
61,Sengerema,2023-02-15,2023-06-26,0.328,3486
61,Sengerema,2023-01-31,2023-06-12,0.266,3615
61,Sengerema,2023-02-21,2023-06-29,0,3298
36,Babati Urban,2021-10-25,2022-03-03,0,3976
61,Sengerema,2023-02-17,2023-06-29,0.288,3488
61,Sengerema,2023-02-27,2023-06-29,0,3038
61,Sengerema,2023-01-31,2023-06-12,0.406,3596
61,Sengerema,2023-02-24,2023-06-29,0.266,3029
61,Sengerema,2023-02-21,2023-06-29,0,3406
61,Sengerema,2023-03-01,2023-06-29,0.217,2790
61,Sengerema,2023-02-03,2023-06-15,0.064,3500
61,Sengerema,2023-02-24,2023-06-29,0.068,3021
61,Sengerema,2023-02-12,2023-06-25,0,3743
61,Sengerema,2023-02-17,2023-06-29,0.351,3613
61,Sengerema,2023-02-02,2023-06-13,0,3589
61,Sengerema,2023-02-24,2023-06-29,0,3237
61,Sengerema,2023-02-27,2023-06-29,0.403,2543
61,Sengerema,2023-02-20,2023-06-29,0,3607
61,Sengerema,2023-02-19,2023-06-29,0,3570
61,Sengerema,2023-02-20,2023-06-29,0,3735
61,Sengerema,2023-02-07,2023-06-20,0,3684
36,Babati Urban,2021-10-25,2022-03-03,0,3982
61,Sengerema,2022-10-22,2023-02-25,0,3071
61,Sengerema,2022-10-10,2023-02-13,0,3138
61,Sengerema,2022-10-21,2023-02-24,0,3011
61,Sengerema,2022-10-25,2023-03-01,0,3269
61,Sengerema,2022-10-23,2023-02-26,0,3160
61,Sengerema,2022-10-16,2023-02-20,0,3130
61,Sengerema,2022-10-19,2023-02-22,0,3111
61,Sengerema,2022-10-15,2023-02-19,0,3321
61,Sengerema,2022-10-15,2023-02-20,0,3240
61,Sengerema,2022-10-18,2023-02-21,0,3079
61,Sengerema,2022-10-30,2023-03-06,0,3285
61,Sengerema,2022-11-02,2023-03-06,0,3152
61,Sengerema,2022-10-06,2023-02-09,0,2993
61,Sengerema,2022-10-26,2023-03-04,0,3394
61,Sengerema,2022-10-14,2023-02-19,0,3235
61,Sengerema,2022-11-04,2023-03-06,0,2954
61,Sengerema,2022-10-27,2023-03-03,0,3266
36,Babati Urban,2021-10-28,2022-03-06,0,3616
61,Sengerema,2022-10-10,2023-02-13,0,3167
61,Sengerema,2022-10-24,2023-02-27,0,3104
61,Sengerema,2022-10-30,2023-03-06,0,3275
61,Sengerema,2022-10-21,2023-02-24,0,3017
61,Sengerema,2022-10-07,2023-02-11,0,3074
61,Sengerema,2022-11-02,2023-03-06,0,3264
61,Sengerema,2022-10-06,2023-02-08,0,2994
61,Sengerema,2022-10-17,2023-02-21,0,3034
61,Sengerema,2022-10-18,2023-02-22,0,3131
61,Sengerema,2022-10-16,2023-02-21,0,3214
61,Sengerema,2022-10-29,2023-03-04,0,3427
61,Sengerema,2022-10-07,2023-02-10,0,2994
61,Sengerema,2022-10-20,2023-02-23,0,2959
61,Sengerema,2022-10-10,2023-02-14,0,3256
61,Sengerema,2022-10-08,2023-02-12,0,3197
61,Sengerema,2022-11-02,2023-03-06,0,3258
61,Sengerema,2022-10-31,2023-03-06,0,3173
36,Babati Urban,2021-10-09,2022-02-12,0,4059
61,Sengerema,2022-10-26,2023-03-04,0,3328
61,Sengerema,2022-02-26,2022-07-01,0,2664
61,Sengerema,2022-02-01,2022-07-01,0,4828
61,Sengerema,2022-02-09,2022-07-01,0,4050
61,Sengerema,2022-02-01,2022-07-01,0,4826
61,Sengerema,2022-02-19,2022-07-01,0,3465
61,Sengerema,2022-02-10,2022-07-01,0,4055
61,Sengerema,2022-02-23,2022-07-01,0,2929
61,Sengerema,2022-02-22,2022-07-01,0,3034
61,Sengerema,2022-02-18,2022-07-01,0,3380
61,Sengerema,2022-02-11,2022-07-01,0,3800
61,Sengerema,2022-02-04,2022-07-01,0,4851
61,Sengerema,2022-02-18,2022-07-01,0,3562
61,Sengerema,2022-02-06,2022-07-01,0,4415
61,Sengerema,2022-02-07,2022-07-01,0,4250
61,Sengerema,2022-02-22,2022-07-01,0,3035
61,Sengerema,2022-02-13,2022-07-01,0,3917
36,Babati Urban,2021-10-14,2022-02-19,0,4209
61,Sengerema,2022-02-03,2022-07-01,0,4950
61,Sengerema,2022-02-07,2022-07-01,0,4455
61,Sengerema,2022-02-07,2022-07-01,0,4382
61,Sengerema,2022-02-22,2022-07-01,0,3039
61,Sengerema,2022-02-09,2022-07-01,0,4257
61,Sengerema,2022-02-03,2022-07-01,0,4950
61,Sengerema,2022-02-21,2022-07-01,0,2850
61,Sengerema,2022-02-23,2022-07-01,0,2685
61,Sengerema,2022-02-23,2022-07-01,0,2640
61,Sengerema,2022-02-13,2022-07-01,0,4059
61,Sengerema,2022-02-01,2022-07-01,0,4835
61,Sengerema,2022-02-07,2022-07-01,0,4126
61,Sengerema,2022-02-04,2022-07-01,0,4808
61,Sengerema,2022-02-06,2022-07-01,0,4554
61,Sengerema,2022-02-25,2022-07-01,0,2627
61,Sengerema,2022-02-25,2022-07-01,0,2510
61,Sengerema,2022-02-19,2022-07-01,0,3397
36,Babati Urban,2021-10-19,2022-02-23,0,3998
61,Sengerema,2022-02-02,2022-07-01,0,4943
61,Sengerema,2022-02-18,2022-07-01,0,3172
61,Sengerema,2022-02-23,2022-07-01,0,2919
61,Sengerema,2021-10-28,2022-03-06,0,3599
61,Sengerema,2021-10-27,2022-03-06,0,3699
61,Sengerema,2021-10-11,2022-02-15,0,4158
61,Sengerema,2021-10-26,2022-03-04,0,3866
61,Sengerema,2021-11-03,2022-03-06,0,3034
61,Sengerema,2021-10-11,2022-02-15,0,4158
61,Sengerema,2021-10-27,2022-03-06,0,3645
61,Sengerema,2021-10-24,2022-03-02,0,3946
61,Sengerema,2021-10-06,2022-02-08,0,3960
61,Sengerema,2021-10-11,2022-02-15,0,4158
61,Sengerema,2021-10-26,2022-03-04,0,3791
61,Sengerema,2021-10-13,2022-02-18,0,4231
61,Sengerema,2021-10-06,2022-02-08,0,3960
61,Sengerema,2021-10-18,2022-02-22,0,4001
36,Babati Urban,2021-11-04,2022-03-06,0,2889
61,Sengerema,2021-11-02,2022-03-06,0,3126
61,Sengerema,2021-10-31,2022-03-06,0,3383
61,Sengerema,2021-10-27,2022-03-06,0,3706
61,Sengerema,2021-10-07,2022-02-10,0,3960
61,Sengerema,2021-10-28,2022-03-06,0,3595
61,Sengerema,2021-10-09,2022-02-12,0,4059
61,Sengerema,2021-11-04,2022-03-06,0,2898
61,Sengerema,2021-10-20,2022-02-24,0,3909
61,Sengerema,2021-11-03,2022-03-06,0,3027
61,Sengerema,2021-10-15,2022-02-20,0,4021
61,Sengerema,2021-11-03,2022-03-06,0,3033
61,Sengerema,2021-10-07,2022-02-10,0,3960
61,Sengerema,2021-10-21,2022-02-26,0,3857
61,Sengerema,2021-10-06,2022-02-08,0,3960
61,Sengerema,2021-10-08,2022-02-11,0,4059
61,Sengerema,2021-10-25,2022-03-03,0,3927
61,Sengerema,2021-10-15,2022-02-20,0,4009
36,Babati Urban,2021-10-10,2022-02-13,0,4158
61,Sengerema,2021-10-29,2022-03-06,0,3476
61,Sengerema,2021-10-20,2022-02-24,0,3938
61,Sengerema,2021-10-28,2022-03-06,0,3512
61,Sengerema,2021-10-13,2022-02-18,0,4168
61,Sengerema,2021-10-18,2022-02-22,0,3960
62,Ukerewe,2023-02-19,2023-06-29,0.087,3426
62,Ukerewe,2023-02-21,2023-06-29,0,3392
62,Ukerewe,2023-02-16,2023-06-29,0.247,3386
62,Ukerewe,2023-02-16,2023-06-27,0.52,3415
62,Ukerewe,2023-02-17,2023-06-29,0.117,3443
62,Ukerewe,2023-02-21,2023-06-29,0,3040
62,Ukerewe,2023-02-15,2023-06-29,0.101,3515
62,Ukerewe,2023-02-20,2023-06-29,0,3421
62,Ukerewe,2023-02-06,2023-06-19,0.497,3447
62,Ukerewe,2023-02-05,2023-06-21,0.445,3559
62,Ukerewe,2023-02-03,2023-06-12,0.321,3356
62,Ukerewe,2023-02-09,2023-06-21,0.443,3467
36,Babati Urban,2021-10-08,2022-02-11,0,4059
62,Ukerewe,2023-02-23,2023-06-29,0,3108
62,Ukerewe,2023-02-22,2023-06-29,0,3119
62,Ukerewe,2023-02-27,2023-06-29,0,2517
62,Ukerewe,2023-02-07,2023-06-17,0.54,3311
62,Ukerewe,2023-02-18,2023-06-29,0.172,3319
62,Ukerewe,2023-01-31,2023-06-14,0.497,3530
62,Ukerewe,2023-02-24,2023-06-29,0,3094
62,Ukerewe,2023-02-18,2023-06-29,0.231,3341
62,Ukerewe,2023-02-04,2023-06-15,0.394,3504
62,Ukerewe,2023-02-25,2023-06-29,0,2986
62,Ukerewe,2023-02-16,2023-06-29,0,3619
62,Ukerewe,2023-02-27,2023-06-29,0,2727
62,Ukerewe,2023-02-26,2023-06-29,0,2603
62,Ukerewe,2023-02-17,2023-06-28,0.484,3326
62,Ukerewe,2023-02-23,2023-06-29,0.126,2798
62,Ukerewe,2023-02-17,2023-06-29,0.087,3281
62,Ukerewe,2023-02-27,2023-06-29,0,2844
36,Babati Urban,2021-10-07,2022-02-10,0,3960
62,Ukerewe,2023-02-08,2023-06-20,0.47,3404
62,Ukerewe,2023-02-17,2023-06-29,0,3554
62,Ukerewe,2023-02-21,2023-06-29,0,3218
62,Ukerewe,2023-02-01,2023-06-14,0.493,3514
62,Ukerewe,2023-02-27,2023-06-29,0,2792
62,Ukerewe,2023-02-26,2023-06-29,0.117,2634
62,Ukerewe,2023-02-16,2023-06-29,0,3559
62,Ukerewe,2022-10-10,2023-02-13,0,3165
62,Ukerewe,2022-10-23,2023-02-26,0,3086
62,Ukerewe,2022-10-14,2023-02-17,0,3246
62,Ukerewe,2022-10-12,2023-02-16,0,3258
62,Ukerewe,2022-10-25,2023-03-01,0,3269
62,Ukerewe,2022-10-09,2023-02-13,0,3261
62,Ukerewe,2022-10-21,2023-02-23,0,3043
62,Ukerewe,2022-10-19,2023-02-22,0,3109
62,Ukerewe,2022-10-09,2023-02-13,0,3241
62,Ukerewe,2022-10-23,2023-02-27,0,3075
36,Babati Urban,2021-10-09,2022-02-12,0,4059
62,Ukerewe,2022-10-06,2023-02-08,0,2908
62,Ukerewe,2022-10-19,2023-02-22,0,3049
62,Ukerewe,2022-10-20,2023-02-25,0,3149
62,Ukerewe,2022-10-21,2023-02-25,0,3056
62,Ukerewe,2022-10-31,2023-03-06,0,3174
62,Ukerewe,2022-10-21,2023-02-24,0,2950
62,Ukerewe,2022-10-18,2023-02-22,0,3115
62,Ukerewe,2022-10-30,2023-03-06,0,3313
62,Ukerewe,2022-10-10,2023-02-13,0,3147
62,Ukerewe,2022-10-25,2023-02-28,0,3141
62,Ukerewe,2022-10-16,2023-02-20,0,3127
62,Ukerewe,2022-10-18,2023-02-22,0,3089
62,Ukerewe,2022-10-31,2023-03-06,0,3344
62,Ukerewe,2022-10-31,2023-03-06,0,3355
62,Ukerewe,2022-10-09,2023-02-12,0,3206
62,Ukerewe,2022-10-06,2023-02-09,0,2990
62,Ukerewe,2022-10-16,2023-02-20,0,3292
36,Babati Urban,2021-10-06,2022-02-08,0,3960
62,Ukerewe,2022-11-04,2023-03-06,0,2881
62,Ukerewe,2022-10-23,2023-02-25,0,3008
62,Ukerewe,2022-10-16,2023-02-20,0,3063
62,Ukerewe,2022-10-20,2023-02-25,0,3153
62,Ukerewe,2022-11-02,2023-03-06,0,3265
62,Ukerewe,2022-10-11,2023-02-14,0,3284
62,Ukerewe,2022-10-31,2023-03-06,0,3260
62,Ukerewe,2022-10-22,2023-02-25,0,3104
62,Ukerewe,2022-10-20,2023-02-25,0,3039
62,Ukerewe,2022-02-23,2022-07-01,0,2914
62,Ukerewe,2022-02-18,2022-07-01,0,3564
62,Ukerewe,2022-02-14,2022-07-01,0.102,3646
62,Ukerewe,2022-02-14,2022-07-01,0,3933
62,Ukerewe,2022-02-17,2022-07-01,0,3380
62,Ukerewe,2022-02-22,2022-07-01,0,3040
62,Ukerewe,2022-02-02,2022-07-01,0,4950
62,Ukerewe,2022-02-11,2022-07-01,0,4225
36,Babati Urban,2021-10-13,2022-02-18,0,4238
62,Ukerewe,2022-02-13,2022-07-01,0,4059
62,Ukerewe,2022-02-13,2022-07-01,0.226,3716
62,Ukerewe,2022-02-03,2022-07-01,0,4851
62,Ukerewe,2022-02-19,2022-07-01,0,3465
62,Ukerewe,2022-02-11,2022-07-01,0,4168
62,Ukerewe,2022-02-06,2022-07-01,0.324,4214
62,Ukerewe,2022-02-08,2022-07-01,0,4158
62,Ukerewe,2022-02-08,2022-07-01,0,4356
62,Ukerewe,2022-02-04,2022-07-01,0,4546
62,Ukerewe,2022-02-22,2022-07-01,0,3031
62,Ukerewe,2022-01-31,2022-07-01,0,4765
62,Ukerewe,2022-02-24,2022-07-01,0.116,2722
62,Ukerewe,2022-02-10,2022-07-01,0,4240
62,Ukerewe,2022-02-15,2022-07-01,0.513,3495
62,Ukerewe,2022-02-04,2022-07-01,0,4851
62,Ukerewe,2022-02-15,2022-07-01,0.224,3638
62,Ukerewe,2022-02-11,2022-07-01,0.042,4039
36,Babati Urban,2021-10-25,2022-03-03,0,3969
62,Ukerewe,2022-02-11,2022-07-01,0.515,3777
62,Ukerewe,2022-02-10,2022-07-01,0.304,3994
62,Ukerewe,2022-02-11,2022-07-01,0,3960
62,Ukerewe,2022-02-23,2022-07-01,0,2899
62,Ukerewe,2022-02-05,2022-07-01,0,4752
62,Ukerewe,2022-02-19,2022-07-01,0,3465
62,Ukerewe,2022-02-03,2022-07-01,0,4783
62,Ukerewe,2022-02-09,2022-07-01,0,4257
62,Ukerewe,2022-02-17,2022-07-01,0,3663
62,Ukerewe,2022-03-01,2022-07-01,0,2277
62,Ukerewe,2022-03-01,2022-07-01,0,2277
62,Ukerewe,2021-10-22,2022-02-27,0,3894
62,Ukerewe,2021-10-27,2022-03-06,0,3723
62,Ukerewe,2021-10-19,2022-02-23,0,3993
62,Ukerewe,2021-10-17,2022-02-20,0,3968
62,Ukerewe,2021-10-30,2022-03-06,0,3465
62,Ukerewe,2021-10-28,2022-03-06,0,3596
36,Babati Urban,2021-10-09,2022-02-12,0,4059
62,Ukerewe,2021-10-14,2022-02-19,0,4207
62,Ukerewe,2021-10-17,2022-02-20,0,3966
62,Ukerewe,2021-10-22,2022-02-27,0,3905
62,Ukerewe,2021-10-28,2022-03-06,0,3586
62,Ukerewe,2021-10-20,2022-02-24,0,3933
62,Ukerewe,2021-10-22,2022-02-27,0,3894
62,Ukerewe,2021-11-03,2022-03-06,0,3032
62,Ukerewe,2021-10-24,2022-03-02,0,3997
62,Ukerewe,2021-10-09,2022-02-12,0,4059
62,Ukerewe,2021-10-20,2022-02-24,0,3922
62,Ukerewe,2021-11-04,2022-03-06,0,2895
62,Ukerewe,2021-10-20,2022-02-24,0,3913
62,Ukerewe,2021-11-01,2022-03-06,0,3302
62,Ukerewe,2021-10-21,2022-02-26,0,3843
62,Ukerewe,2021-10-16,2022-02-21,0,4063
62,Ukerewe,2021-10-27,2022-03-06,0,3716
62,Ukerewe,2021-11-04,2022-03-06,0,2903
36,Babati Urban,2021-10-23,2022-03-01,0,4021
62,Ukerewe,2021-10-09,2022-02-12,0,4059
62,Ukerewe,2021-10-06,2022-02-08,0,3960
62,Ukerewe,2021-10-22,2022-02-27,0,3920
62,Ukerewe,2021-10-22,2022-02-27,0,3911
62,Ukerewe,2021-10-18,2022-02-22,0,4026
62,Ukerewe,2021-10-15,2022-02-20,0,4045
62,Ukerewe,2021-10-20,2022-02-24,0,3950
62,Ukerewe,2021-11-04,2022-03-06,0,2903
62,Ukerewe,2021-11-03,2022-03-06,0,3028
62,Ukerewe,2021-10-12,2022-02-16,0,4158
62,Ukerewe,2021-11-04,2022-03-06,0,2894
62,Ukerewe,2021-10-06,2022-02-08,0,3960
62,Ukerewe,2021-10-25,2022-03-03,0,3948
65,Chake,2021-10-09,2022-02-12,0,4059
65,Chake,2021-11-01,2022-03-06,0,3300
65,Chake,2021-10-19,2022-02-23,0,3967
65,Chake,2021-11-02,2022-03-06,0,3162
36,Babati Urban,2021-11-02,2022-03-06,0,3139
65,Chake,2021-10-12,2022-02-16,0,4135
65,Chake,2021-10-29,2022-03-06,0,3542
65,Chake,2021-10-08,2022-02-11,0,4059
65,Chake,2021-10-24,2022-03-02,0,3960
65,Chake,2021-11-01,2022-03-06,0,3300
65,Chake,2021-10-08,2022-02-11,0,4059
65,Chake,2021-10-08,2022-02-11,0,4059
65,Chake,2021-10-31,2022-03-06,0,3395
65,Chake,2021-10-07,2022-02-10,0,3960
65,Chake,2021-10-07,2022-02-10,0,3960
65,Chake,2021-11-03,2022-03-06,0,3034
65,Chake,2021-10-23,2022-03-01,0,3965
65,Chake,2021-10-26,2022-03-04,0,3850
65,Chake,2021-10-13,2022-02-18,0,4199
65,Chake,2021-10-28,2022-03-06,0,3604
65,Chake,2021-10-14,2022-02-19,0,4154
65,Chake,2021-10-14,2022-02-19,0,4143
36,Babati Urban,2021-10-31,2022-03-06,0,3385
65,Chake,2021-11-04,2022-03-06,0,2902
65,Chake,2021-10-12,2022-02-16,0,4135
65,Chake,2021-10-15,2022-02-20,0,3989
65,Chake,2021-10-24,2022-03-02,0,3980
65,Chake,2021-10-16,2022-02-21,0,4030
65,Chake,2021-10-24,2022-03-02,0,3959
65,Chake,2021-10-08,2022-02-11,0,4059
65,Chake,2021-11-01,2022-03-06,0,3300
65,Chake,2021-11-01,2022-03-06,0,3311
65,Chake,2021-10-23,2022-03-01,0,3990
65,Chake,2021-10-16,2022-02-21,0,4025
65,Chake,2021-10-07,2022-02-10,0,3960
65,Chake,2023-03-22,2023-06-29,0.768,505
65,Chake,2023-03-26,2023-06-29,0.875,119
65,Chake,2023-03-22,2023-06-29,0.874,189
